Date,SVENY01,SVENY03,SVENY05,SVENY07,SVENY10,SVENY15
1993-08-01,3.566086580426714,4.470427357971238,5.109034549951286,5.574269668776524,6.0654840746994765,6.570861335506333
1993-09-01,3.511126438180619,4.403627663786334,5.05834033581281,5.5200304001406195,5.973754766342047,6.389557429533237
1993-10-01,3.416898038612762,4.184016924967667,4.754980384745,5.186729434350714,5.65452948848719,6.140419778366144
1993-11-01,3.444231260817526,4.180543756332474,4.728257072978842,5.145936551069948,5.605355530426474,6.093507779763894
1993-12-01,3.62999781763335,4.5118794693833,5.109054360427,5.5355537136281,5.9791235139335,6.4234066217920995
1994-01-01,3.6590451606312273,4.563634469336637,5.157864269133227,5.575382294330955,6.003766098363318,6.425017311303319
1994-02-01,3.585670689288,4.498233830184894,5.099571255517842,5.526127886936421,5.970615350167684,6.417490520533579
1994-03-01,3.912882273120421,4.830037786958894,5.401978254601895,5.796928065275,6.2005840575014215,6.599070617537211
1994-04-01,4.3992651511203915,5.399955457239043,5.9641762265805225,6.339299587051174,6.700349481648522,7.023088331668174
1994-05-01,4.840302146959632,5.980780997202895,6.509674883767211,6.836150608898527,7.151301354777843,7.431499833199895
1994-06-01,5.28672470939281,6.299838400927047,6.739861515405667,7.016911136186619,7.298054877080476,7.557182511107619
1994-07-01,5.235129312408864,6.234978715716818,6.645556567309046,6.907432486489136,7.213673960706317,7.552139091396182
1994-08-01,5.449850932741421,6.4121642444743685,6.846904685535052,7.128825112276053,7.411402841176843,7.668177180767736
1994-09-01,5.520393826344696,6.428774013769347,6.817138953072304,7.068862413675826,7.3292686375344775,7.588381973054261
1994-10-01,5.700228634794572,6.625179242359715,7.020691932708429,7.27647893377719,7.556868228180382,7.854452079031476
1994-11-01,6.0509137835864735,6.972301884716263,7.329767696695526,7.547696024619684,7.792343884398105,8.062193261371895
1994-12-01,6.46910717398695,7.33860617411,7.6262506998207,7.786777598833849,7.9447211457346,8.1061636633007
1995-01-01,7.143704761904762,7.600309523809524,7.6827000000000005,7.722890476190476,7.764814285714286,7.821947619047618
1995-02-01,7.012950000000001,7.553225,7.667700000000001,7.71928,7.76524,7.813015
1995-03-01,6.624866666666667,7.1581,7.2761611111111115,7.354838888888889,7.4659,7.604511111111112
1995-04-01,6.392188715162408,6.81338541151759,6.965039648065727,7.0854787026406365,7.255201143026773,7.470476277151682
1995-05-01,6.221605570414316,6.605606364767631,6.775003971627421,6.9102453153445795,7.118845900233578,7.4199111936606315
1995-06-01,5.948703847560955,6.1863353742001825,6.34201858076791,6.480273291690772,6.682366348088045,6.971208815527773
1995-07-01,5.628949069304546,5.732166288517363,5.887973848179183,6.046259268526091,6.267509518951273,6.564649702463364
1995-08-01,5.63488354579765,5.8239811085731,5.98790935007645,6.146759921321999,6.3773696314802,6.7003325231809
1995-09-01,5.741557918771912,6.035159033227391,6.21687223005913,6.368068460382173,6.580788169299043,6.881698626592001
1995-10-01,5.6242816333585,5.8253059125158,5.9686765394626,6.1036366891218,6.3069662910752005,6.6039656503022
1995-11-01,5.58215181460919,5.708995603359524,5.818036966742905,5.931624269235905,6.110824648873905,6.3821195019346195
1995-12-01,5.418760932107428,5.514047607934762,5.666571201346286,5.811466756888905,6.002353975419714,6.251155434191334
1996-01-01,5.28824741463805,5.344595532292,5.481114612363,5.61759521601085,5.80176829170515,6.0470312014047
1996-02-01,5.064963046073238,5.162365328767715,5.351857221712,5.531777235638334,5.763045160711381,6.047167509444905
1996-03-01,4.9202694724894,5.1107526698336,5.3813712414212,5.630962048127801,5.9420928049894,6.29856699472805
1996-04-01,5.370957358112428,5.7519970644727625,5.962323808238857,6.1463502168933815,6.405530196964428,6.732063480720287
1996-05-01,5.565533558693227,6.068168282018999,6.264676038606182,6.420248080122682,6.649574340600137,6.950656235330772
1996-06-01,5.652608652714318,6.2229048656942725,6.439446605501318,6.598447776655546,6.81779336546509,7.086054419206092
1996-07-01,5.8240108073630505,6.4339603649163,6.627293813850601,6.761704041366199,6.9481573258233995,7.1756541705908505
1996-08-01,5.860400134927954,6.387689914077182,6.5615917389840455,6.688574059922636,6.8693574638751365,7.095932178116954
1996-09-01,5.640572312338286,6.135635798819048,6.317810107329238,6.448421442281286,6.6417822021359045,6.9111330059349525
1996-10-01,5.830352925739549,6.33295984928695,6.53584995453495,6.6860152375491495,6.8712725297587,7.08839760735295
1996-11-01,5.580704786526409,6.013253708963273,6.225837802416819,6.380335715771091,6.5775963213493185,6.835500789083864
1996-12-01,5.450305973405631,5.758893950193211,5.929252959587579,6.063226082730526,6.252404791901526,6.525712929439842
1997-01-01,5.5022483715407615,5.848551229537715,6.013078749764857,6.1421407524007146,6.329903445591905,6.595371776764334
1997-02-01,5.647813830367523,6.096993752094048,6.280684067360475,6.405852174029238,6.586927149838904,6.855323095436667
1997-03-01,5.550644069823666,5.968670870552778,6.1455720936225555,6.2685261194315,6.448303457472445,6.720701537225111
1997-04-01,5.82346148955005,6.3050424237533,6.475763222164351,6.58192540975935,6.74118564261275,6.98903342761665
1997-05-01,6.011935047848909,6.536769633518046,6.682609480033228,6.773730118234545,6.922367591294273,7.141937660634136
1997-06-01,5.874957696735619,6.345727031930094,6.48759404634981,6.584515383448619,6.738090752940381,6.956586636580666
1997-07-01,5.735479638688476,6.162757961611429,6.295898945319571,6.389247143874142,6.547000765414333,6.789623377223809
1997-08-01,5.624630966568772,5.9278812006789545,6.047081227914318,6.134265289150363,6.275628018890409,6.500995850027636
1997-09-01,5.681632121130905,5.985789489386143,6.12195785684519,6.225622021533476,6.379295096534,6.598331281704571
1997-10-01,5.634052694041952,5.922759593626476,6.043012118378,6.15001542404881,6.3066230758628565,6.502604492640857
1997-11-01,5.583343090849954,5.795253775280181,5.8914903944827275,5.988275068182773,6.134130803336363,6.321595617061136
1997-12-01,5.596918690450889,5.720803234210778,5.7738145195695,5.830431136215722,5.942269251222611,6.130679285911889
1998-01-01,5.628091454992318,5.690857338087818,5.718573475320182,5.757443229037272,5.842997485705545,5.9950504899735
1998-02-01,5.33576198699855,5.33265410155715,5.39391685336995,5.48240676088375,5.62561838698245,5.8211296590291
1998-03-01,5.389276582517316,5.394798986443473,5.454587798083,5.543675765187684,5.6930572880045265,5.900873407651421
1998-04-01,5.476379700177,5.538719004950409,5.5819119179044545,5.6409913136078185,5.757482798293363,5.947992339725954
1998-05-01,5.467409222781096,5.5428107882687625,5.569564210078572,5.627347312113286,5.748121330457476,5.930329049068429
1998-06-01,5.4976600068302,5.57013443176855,5.59757280739245,5.6547726939268,5.77068911066295,5.93978132928515
1998-07-01,5.475951753512863,5.476335652984727,5.494229633747954,5.53602565983659,5.6062223181529545,5.705709316517909
1998-08-01,5.397423834631818,5.439467212524091,5.440038861137818,5.4688672434365,5.5558104039655,5.709034077161954
1998-09-01,5.256088930954857,5.265897752125285,5.275443851972381,5.316017960334571,5.417661016337619,5.592381660637286
1998-10-01,4.851966417742905,4.675955775730285,4.686492402634428,4.7882881866242855,4.998658285223381,5.311628020155286
1998-11-01,4.328093701526429,4.234815351742143,4.333274133266619,4.522327082804952,4.847844125992381,5.2808351033215715
1998-12-01,4.655839281399105,4.626357914767316,4.704222113515105,4.838612377545106,5.074754608705789,5.415995234026894
1999-01-01,4.6175158383624995,4.531724479531636,4.579634565765819,4.700911188789181,4.934795385616727,5.287618476239682
1999-02-01,4.644622202448211,4.639174226646841,4.68360914051479,4.815403878730526,5.074780739097632,5.424714338999211
1999-03-01,4.805626552514948,4.916927970409473,4.985000021238105,5.107174026325105,5.337962497805052,5.642684145368474
1999-04-01,4.903232248844435,5.1150399198539125,5.217487349466565,5.348171228782739,5.576027532282174,5.865289469120869
1999-05-01,4.808044641135429,5.010617328761191,5.102361302485095,5.242139171800905,5.496256797987714,5.820458369596524
1999-06-01,4.9943794954629475,5.3265713682922105,5.4666797393189475,5.5999607320647895,5.813206347552052,6.0773992358261575
1999-07-01,5.282749061959136,5.719427845349773,5.863865502931864,5.979079756162909,6.156320486272091,6.358129731209818
1999-08-01,5.247086575579579,5.6033148746725265,5.736554869630157,5.873490592175684,6.082001776011421,6.293662992947368
1999-09-01,5.399227443461455,5.756457276200227,5.914192012311818,6.0648624624815906,6.263761400737682,6.4340072538120445
1999-10-01,5.431649720563952,5.707703747598238,5.857971866844428,6.041151093749286,6.297147366723239,6.51915570936
1999-11-01,5.585341930631801,5.9121977836734,6.06941468592635,6.2529065000334,6.494520806569101,6.6823560371379
1999-12-01,5.64762699003175,5.865569331129899,5.96146637385715,6.10044424322345,6.310267314389749,6.493399471011349
2000-01-01,5.896600740388092,6.074373291080909,6.167104026864454,6.322374295832319,6.538049368174182,6.698292037399364
2000-02-01,6.1462980913015,6.4213814339447,6.5248230086618,6.63993140385985,6.7677359843832505,6.8258690203553005
2000-03-01,6.2978244739325,6.573168956672999,6.605611415617901,6.61933137150245,6.59682325721905,6.4749248873806
2000-04-01,6.3185985766966954,6.447972995211869,6.420187097630913,6.411389759931,6.395448655179696,6.311988241693174
2000-05-01,6.277444796297527,6.2485693317419475,6.180497662481052,6.166338931029948,6.157953294067,6.104484491360158
2000-06-01,6.692184592707955,6.664425891839682,6.603661558351181,6.583347196764046,6.547722433347772,6.445913305278591
2000-07-01,6.477692173373954,6.344366225823273,6.252764802098091,6.231297333785818,6.220471900682137,6.180429782730091
2000-08-01,6.3683116878869,6.21740275133555,6.143101951515851,6.13256431177065,6.13522002577825,6.1079207095518
2000-09-01,6.331840744522696,6.077390231209044,5.983172191945392,5.961907477900217,5.955920619611956,5.929437935289173
2000-10-01,6.20095631930225,5.902694375516001,5.86012193114015,5.90615400777095,5.98593786789835,6.03787760610705
2000-11-01,6.171499139262905,5.742695259286667,5.709725985606572,5.7782463372693815,5.888724697089619,5.984519458075762
2000-12-01,6.137963858062952,5.711910934980715,5.674165123596143,5.729665592226905,5.826641214112667,5.917099048220524
2001-01-01,5.6650451168088996,5.2155086331676,5.17774939911335,5.25862828769735,5.41290054177035,5.59219547750105
2001-02-01,4.9614358910667145,4.811404605660952,4.966580376462429,5.148840877806618,5.379625329717333,5.620345241741476
2001-03-01,4.75646578663964,4.745592448529444,4.93456377256029,5.122334288492266,5.350810812790627,5.5890348117109525
2001-04-01,4.3833903725615,4.454416528159091,4.694836527634045,4.922452733558227,5.195505353630909,5.479955967990727
2001-05-01,4.0898758489533495,4.4298159092877,4.78723168489995,5.09162308458565,5.4408014363579,5.788284995466499
2001-06-01,3.9400831787124546,4.577572137631273,5.000381049602637,5.314450344727409,5.646620795163046,5.947426226216091
2001-07-01,3.7524567254238574,4.45496940583919,4.902354403509,5.224910914723334,5.559621993014524,5.85550194861719
2001-08-01,3.6782276424612386,4.388444638297143,4.8401633324901905,5.1631625794772855,5.496734588274857,5.790302239671048
2001-09-01,3.4371161188335217,4.112622109705261,4.5945951412382176,4.941617128544131,5.302608616547956,5.626130171471695
2001-10-01,2.7938411764705884,3.5594529411764704,4.187294117647059,4.6562882352941175,5.1545588235294115,5.615758823529411
2001-11-01,2.2953045454545453,3.2454454545454543,3.950572727272727,4.452995454545455,4.973677272727273,5.4470409090909095
2001-12-01,2.173005,3.34556,4.07775,4.570545,5.053865,5.449185
2002-01-01,2.17788,3.7601500000000003,4.559145,5.057835,5.526835,5.894245
2002-02-01,2.102952380952381,3.682380952380952,4.487333333333333,4.982295238095237,5.445509523809524,5.812395238095238
2002-03-01,2.1788263157894736,3.615426315789474,4.391673684210526,4.8852789473684215,5.356021052631578,5.7337105263157895
2002-04-01,2.59315,4.10331,4.8282,5.281000000000001,5.706505,6.03771
2002-05-01,2.4557363636363636,3.992409090909091,4.720622727272727,5.170277272727272,5.595672727272727,5.941299999999999
2002-06-01,2.3392227272727273,3.8253863636363636,4.566745454545455,5.047586363636364,5.517059090909091,5.908786363636364
2002-07-01,2.1567,3.5232149999999995,4.264285,4.768535,5.28404,5.75034
2002-08-01,1.8437045454545455,3.085136363636364,3.8901681818181815,4.453568181818182,5.044145454545454,5.604286363636363
2002-09-01,1.6738863636363635,2.5913454545454546,3.3957772727272726,4.015577272727272,4.686963636363636,5.319836363636363
2002-10-01,1.69035,2.334295,3.034065,3.625395,4.299335,4.966725
2002-11-01,1.6217136363636364,2.2975954545454544,3.0423772727272724,3.6767,4.403486363636364,5.129163636363637
2002-12-01,1.4717105263157895,2.383278947368421,3.1567052631578947,3.7787894736842103,4.475078947368421,5.161342105263158
2003-01-01,1.3838666666666666,2.3121,3.1215380952380953,3.7595428571428573,4.4626761904761905,5.141680952380953
2003-02-01,1.3092761904761905,2.250557142857143,3.0975904761904767,3.7490904761904766,4.457514285714286,5.141628571428571
2003-03-01,1.2461315789473684,2.1135315789473683,2.9475368421052632,3.5892894736842105,4.2870526315789474,4.970636842105263
2003-04-01,1.216861904761905,2.0383714285714283,2.8384238095238095,3.473952380952381,4.184290476190476,4.90352380952381
2003-05-01,1.2297333333333333,2.1340285714285714,2.9750238095238095,3.6164809523809525,4.314042857142857,5.0067619047619045
2003-06-01,1.1431285714285715,1.7897047619047617,2.5491142857142854,3.1765047619047615,3.877614285714286,4.585109523809524
2003-07-01,0.997004761904762,1.5672047619047618,2.288904761904762,2.9155809523809526,3.63467619047619,4.378909523809524
2003-08-01,1.0931863636363637,1.9915454545454545,2.8763681818181817,3.5622045454545455,4.2960863636363635,5.004704545454545
2003-09-01,1.2767095238095238,2.4660190476190476,3.3957714285714284,4.086890476190477,4.822285714285714,5.51272380952381
2003-10-01,1.176847619047619,2.2659333333333334,3.196890476190476,3.8864857142857145,4.618242857142857,5.313899999999999
2003-11-01,1.2164954545454545,2.3021545454545453,3.2056954545454546,3.8854863636363635,4.616040909090909,5.317186363636363
2003-12-01,1.3213166666666667,2.460338888888889,3.300488888888889,3.9280999999999997,4.607166666666667,5.265522222222222
2004-01-01,1.2943318181818182,2.441559090909091,3.2831636363636365,3.9005136363636366,4.562440909090909,5.204272727272727
2004-02-01,1.20561,2.28215,3.12774,3.7546349999999995,4.43038,5.0920499999999995
2004-03-01,1.2005631578947369,2.2533052631578947,3.082752631578947,3.6990000000000003,4.36451052631579,5.017873684210526
2004-04-01,1.1432391304347826,2.0247347826086957,2.8064260869565216,3.4184521739130433,4.099969565217392,4.787347826086957
2004-05-01,1.4466428571428571,2.6130857142857145,3.4095095238095237,4.001038095238095,4.641642857142857,5.265090476190476
2004-06-01,1.7870899999999998,3.109025,3.8866050000000003,4.435695,5.01377,5.561835
2004-07-01,2.0776190476190477,3.257542857142857,3.9556761904761903,4.463404761904762,5.007795238095238,5.532438095238096
2004-08-01,2.0478380952380952,3.066047619047619,3.7163952380952385,4.21062380952381,4.756819047619048,5.304190476190477
2004-09-01,2.005154545454545,2.8796590909090907,3.5023545454545455,3.9915136363636363,4.545159090909091,5.118131818181818
2004-10-01,2.1187285714285715,2.819657142857143,3.3638285714285714,3.818938095238095,4.364938095238095,4.9520285714285714
2004-11-01,2.21982,2.852185,3.3612899999999994,3.7991349999999997,4.332665,4.9070100000000005
2004-12-01,2.5188949999999997,3.091755,3.5239249999999998,3.912555,4.40411,4.9412199999999995
2005-01-01,2.700277272727273,3.215790909090909,3.590109090909091,3.9467636363636363,4.415177272727273,4.929386363636364
2005-02-01,2.9068750000000003,3.39593,3.6948999999999996,3.9798099999999996,4.36697,4.799065000000001
2005-03-01,3.0787789473684213,3.522405263157895,3.744178947368421,3.964078947368421,4.2784,4.631931578947368
2005-04-01,3.3624727272727273,3.9050181818181815,4.132954545454545,4.331845454545455,4.611222727272727,4.918113636363636
2005-05-01,3.370285714285714,3.782871428571428,3.9665619047619045,4.158428571428571,4.445790476190476,4.770309523809524
2005-06-01,3.398638095238095,3.700195238095238,3.8119619047619047,3.969680952380952,4.237038095238096,4.558571428571429
2005-07-01,3.458109090909091,3.6619681818181817,3.7270681818181814,3.8494863636363634,4.0758,4.35375
2005-08-01,3.7127600000000003,3.9005699999999996,3.9455799999999996,4.046055,4.241525,4.478345
2005-09-01,3.896817391304348,4.053904347826087,4.077934782608696,4.155769565217391,4.323382608695652,4.5328478260869565
2005-10-01,3.8647666666666667,3.9338619047619052,3.975190476190476,4.079666666666666,4.275738095238095,4.51577619047619
2005-11-01,4.1943649999999995,4.274525,4.2948949999999995,4.374215,4.5407150000000005,4.745105000000001
2005-12-01,4.379379999999999,4.383825,4.413985,4.49385,4.63858,4.812265
2006-01-01,4.368852380952381,4.360190476190476,4.343414285714286,4.400614285714285,4.548228571428571,4.73767619047619
2006-02-01,4.4397649999999995,4.3230200000000005,4.303955,4.352685,4.474465,4.63858
2006-03-01,4.672063157894737,4.591673684210527,4.542005263157895,4.548178947368421,4.614642105263158,4.718294736842105
2006-04-01,4.7586,4.682704347826087,4.659365217391304,4.6907,4.782986956521739,4.903543478260869
2006-05-01,4.894484210526316,4.8342,4.835752631578948,4.899821052631578,5.040736842105264,5.216094736842106
2006-06-01,4.965068181818181,4.909845454545454,4.921845454545455,4.998977272727273,5.156563636363637,5.3431227272727275
2006-07-01,5.143440909090909,5.020018181818181,4.973359090909091,5.01405,5.138918181818182,5.2886999999999995
2006-08-01,5.195385,5.004075,4.954145,4.992405,5.10426,5.23782
2006-09-01,5.033399999999999,4.7713086956521735,4.727226086956522,4.778747826086956,4.905504347826087,5.060604347826087
2006-10-01,4.921785,4.62003,4.58041,4.638225,4.763285,4.905735
2006-11-01,4.9376428571428574,4.649642857142857,4.599957142857143,4.645819047619048,4.761733333333333,4.907390476190476
2006-12-01,4.90367619047619,4.559395238095238,4.483133333333334,4.516114285714286,4.622090476190476,4.756890476190476
2007-01-01,4.85816,4.4973,4.4372549999999995,4.482855,4.59835,4.743425
2007-02-01,4.988295238095238,4.72135238095238,4.656085714285714,4.685557142857142,4.7871,4.922
2007-03-01,4.967321052631578,4.6850736842105265,4.617510526315789,4.649847368421052,4.758273684210526,4.903142105263158
2007-04-01,4.806831818181818,4.439031818181818,4.401718181818182,4.475118181818182,4.621745454545454,4.7885954545454545
2007-05-01,4.885695238095238,4.534814285714286,4.507433333333333,4.5896380952380955,4.747828571428571,4.9256761904761905
2007-06-01,4.912318181818182,4.629804545454546,4.581304545454545,4.63955,4.783627272727273,4.962504545454546
2007-07-01,4.9727,4.927366666666667,4.94187619047619,5.008333333333333,5.139228571428571,5.284795238095238
2007-08-01,4.903190476190476,4.749438095238095,4.802295238095239,4.907752380952381,5.056785714285714,5.185814285714286
2007-09-01,4.4286,4.289995652173913,4.397182608695652,4.564904347826087,4.7984478260869565,5.020626086956522
2007-10-01,4.131021052631579,4.000384210526316,4.142689473684211,4.358973684210526,4.6461578947368425,4.882584210526315
2007-11-01,4.073881818181818,3.9503045454545456,4.130054545454545,4.36734090909091,4.652159090909091,4.86384090909091
2007-12-01,3.4307499999999997,3.37838,3.65552,3.976625,4.3456,4.61556
2008-01-01,3.2321599999999995,3.140795,3.4851599999999996,3.885625,4.3410899999999994,4.66447
2008-02-01,2.5964761904761904,2.5422285714285713,3.0037761904761906,3.4725761904761905,4.0061,4.4576714285714285
2008-03-01,1.923535,2.203565,2.8472999999999997,3.42686,4.065939999999999,4.62117
2008-04-01,1.515845,1.8456050000000002,2.48687,3.11979,3.86755,4.533825
2008-05-01,1.781231814991344,2.2785090882214636,2.8383091060291634,3.3638227246197783,3.9971090977061876,4.586609093614058
2008-06-01,2.068023799832662,2.6741476177033925,3.208057129196893,3.6601143014090405,4.183399977983747,4.688876199740456
2008-07-01,2.4048333395095107,3.0140857015337263,3.5198142869131894,3.930323850540887,4.3885762350899835,4.814528601510186
2008-08-01,2.2512591101906514,2.8187818310477515,3.333086360584606,3.7726818214763287,4.277854572642932,4.73967270417647
2008-09-01,2.1396380946749733,2.643600009736561,3.1539190610249843,3.6137904893784296,4.15722858338129,4.657795270284017
2008-10-01,1.8884238118217094,2.3184190420877373,2.880595263980685,3.4062857173738026,4.000676177796864,4.47195713860648
2008-11-01,1.4237727251919827,1.865909088741649,2.78337270563299,3.6263818090612223,4.444709062576294,4.8102500438690186
2008-12-01,1.0094666580359146,1.3642055524720087,2.3597666687435566,3.308138887087505,4.241294423739116,4.665844440460205
2009-01-01,0.4878454519943757,0.840077270161022,1.5797772570089863,2.298527305776423,3.055209094827825,3.4750909155065357
2009-02-01,0.4597300007939339,0.9527050018310552,1.6931549966335298,2.4020200371742244,3.18822501897812,3.7252399921417245
2009-03-01,0.6469315823755767,1.2290000099884837,2.010410522159778,2.735478953311318,3.5294263237401053,4.082557891544543
2009-04-01,0.665145456790924,1.230277272787961,1.9448272694240911,2.6129999919371176,3.374100002375515,3.981563611464067
2009-05-01,0.5816999957675025,1.2387380940573554,1.9605095386505127,2.6194809504917678,3.3829618976229714,4.038390500204904
2009-06-01,0.5238249987363816,1.3441650032997123,2.2061300039291374,2.9575400114059436,3.782239997386933,4.441809940338135
2009-07-01,0.5894590846516871,1.7350999983874247,2.720463622700086,3.4802273078398285,4.225231810049578,4.735086332667958
2009-08-01,0.5086363635279916,1.544209100983359,2.5092727162621244,3.2760590965097607,4.038400053977965,4.571636395020918
2009-09-01,0.5246761923744565,1.6620618956429618,2.6145476386660627,3.3362952300480435,4.034519025257656,4.513228529975529
2009-10-01,0.4296285722936903,1.4697809446425671,2.407928557623001,3.1307952404022217,3.826223804837182,4.2990523747035425
2009-11-01,0.41340476132574533,1.4578714257194891,2.3638523987361366,3.06939521290007,3.775471426191783,4.300819033668154
2009-12-01,0.3325631571443457,1.3055526269109625,2.2566421031951913,3.023173696116398,3.7956421249791195,4.37428419213546
2010-01-01,0.40318181839856243,1.3763272708112544,2.3573772798885004,3.1513408855958414,3.948150038719177,4.54091815514998
2010-02-01,0.38632631458734207,1.4841631462699494,2.5023894686447945,3.2939737094076063,4.066852644870155,4.633315789072138
2010-03-01,0.3609578954546075,1.384278949938323,2.4050578945561476,3.22008947322243,4.0264210199054915,4.622184251484118
2010-04-01,0.4293869591277579,1.4846173991327691,2.473160878471706,3.2494608837625254,4.024169569430144,4.624317376509956
2010-05-01,0.4843045459552244,1.6169500080021941,2.6227682178670713,3.373700011860241,4.100518183274702,4.669922763651067
2010-06-01,0.4241500005125999,1.31196500658989,2.246165001392365,2.983659994602203,3.7008949518203744,4.235454988479615
2010-07-01,0.3828909085555512,1.1698454428802842,2.060209073803642,2.7744817950508813,3.489159107208252,4.062854571775955
2010-08-01,0.33702381168093,0.9831095366250897,1.8116333371117002,2.524857146399362,3.272947606586274,3.8894666603633334
2010-09-01,0.30287727036259393,0.7886318185112692,1.5019090880047201,2.1626863642172385,2.9042499932375816,3.5753272771835327
2010-10-01,0.2960809483414606,0.7563476165135701,1.4658047698792953,2.12678095272609,2.8676857267107283,3.5357999801635733
2010-11-01,0.24908500015735627,0.5774899989366531,1.24334499835968,1.924164986610413,2.7489800095558166,3.5631850004196166
2010-12-01,0.28393999859690683,0.6949149966239928,1.3801300108432775,2.0801499962806695,2.9563349962234495,3.8699000239372254
2011-01-01,0.32687272537838336,1.041827277703719,1.954509090293538,2.72678635337136,3.5445182106711646,4.268936330621892
2011-02-01,0.301104998588562,1.0507600188255315,2.0017300128936766,2.7953950047492984,3.631815016269684,4.382895016670227
2011-03-01,0.33297894816649587,1.2869842177943174,2.267668422899749,3.0237158097718893,3.797794743588096,4.506352625395122
2011-04-01,0.2915391325950623,1.1738521741784143,2.125291311222574,2.8713912860206934,3.63962173461914,4.345000018244204
2011-05-01,0.2853950023651124,1.2275799930095674,2.1871550023555755,2.92727998495102,3.685235011577607,4.373914980888367
2011-06-01,0.2139714289279212,0.9542809554508754,1.8406904652005167,2.591076181048439,3.3874762058258066,4.0950238591148755
2011-07-01,0.20680000091140924,0.756781819191846,1.5767045454545465,2.3450818278572774,3.217159076170489,4.014304540374062
2011-08-01,0.21524999990820878,0.7342100050783158,1.545735002088547,2.3255349962997447,3.2290350027656567,4.064985027294158
2011-09-01,0.1467913048008214,0.43100000140563305,1.0309565218013268,1.665873916111822,2.465578244781493,3.2965695774575927
2011-10-01,0.13800476101182765,0.40110000116484507,0.9046285720098586,1.4356761773427333,2.1127333470753262,2.835490487870717
2011-11-01,0.16809500083327295,0.5204899966716766,1.081960001587868,1.6351349830627442,2.2947699844837195,2.9253999948501583
2011-12-01,0.1542400002479553,0.4321650013327599,0.937650004029274,1.4645899951457984,2.1241799950599676,2.786580014228822
2012-01-01,0.15642857196785154,0.4272523848783402,0.9166619011334012,1.4301142976397556,2.0791571594419924,2.740319047655379
2012-02-01,0.14695500135421752,0.3950949981808663,0.8733150005340576,1.3894350051879876,2.0593849956989283,2.7642849922180175
2012-03-01,0.19847500026226045,0.4147399991750717,0.8640650033950805,1.368324989080429,2.0496450126171104,2.8056299924850463
2012-04-01,0.2305545454675501,0.5493681783025914,1.0577454566955566,1.5896045403047052,2.2771363583478066,3.008909073742953
2012-05-01,0.22310476288909004,0.46897618827365695,0.9373380939165747,1.4517904690333772,2.137347607385545,2.887799989609492
2012-06-01,0.2264999997886744,0.41549545391039405,0.8030499978498981,1.2432000041007991,1.851045445962386,2.5572136532176626
2012-07-01,0.23536190390586847,0.42547142931393234,0.7552714319456191,1.1278047590028666,1.6563904626028882,2.306980950491769
2012-08-01,0.21594761737755375,0.3537809508187429,0.6589380956831433,1.0235619005702787,1.555395251228695,2.217838105701265
2012-09-01,0.21346521816979291,0.3848565206548442,0.7466304283307946,1.1613826209275613,1.7378869573427287,2.40920435630135
2012-10-01,0.20668420979851174,0.34818947472070394,0.7095157880532115,1.143157902516818,1.7647684310611933,2.5075315927204342
2012-11-01,0.22254285854952668,0.3836809524468014,0.7438142782165891,1.1695523829687209,1.7797714301518035,2.516023806163243
2012-12-01,0.21839999705553054,0.36535000056028366,0.701960003376007,1.102699995040893,1.6811850011348723,2.389625012874604
2013-01-01,0.2020950004458427,0.3688100010156631,0.728194996714592,1.1494050025939935,1.750355011224747,2.4756850004196176
2013-02-01,0.18483333289623255,0.40447143145969927,0.8321285701933361,1.3112761804035733,1.965290466944378,2.708304779870168
2013-03-01,0.18761052661820465,0.41645789460132,0.8661052710131595,1.3680420988484432,2.048336832146896,2.811763148558767
2013-04-01,0.1830200001597405,0.40099499970674524,0.8401450008153916,1.3373250007629391,2.021490001678468,2.8061700105667122
2013-05-01,0.16636363687840372,0.3493681848049165,0.726359091021798,1.1652409109202309,1.7905636375600642,2.5461454608223657
2013-06-01,0.15436818247491668,0.4108454544435848,0.850831814787605,1.332345458594235,1.9861408851363442,2.73606364293532
2013-07-01,0.1707299992442132,0.6141399979591369,1.2038350045681006,1.751160007715225,2.406744980812074,3.0889450073242193
2013-08-01,0.1501954536546359,0.6898499998179349,1.4118818044662487,2.0346318104050383,2.7140636335719717,3.351886369965294
2013-09-01,0.148218182000247,0.7415090907703746,1.5322000005028458,2.198149973695929,2.8984909057617183,3.5238363742828382
2013-10-01,0.14694500043988226,0.8154750078916552,1.6187249958515149,2.2745949983596803,2.9541499733924867,3.558804976940155
2013-11-01,0.15889090976931844,0.6641409044915979,1.3904318159276796,2.04136816479943,2.754240881312977,3.4005818258632328
2013-12-01,0.1495631595975475,0.621815794392636,1.3972736848028091,2.1070420867518362,2.877684216750295,3.546126315468236
2014-01-01,0.15961428483327234,0.7279523809750874,1.5919142904735746,2.3282618863242015,3.073033344177972,3.673319033214023
2014-02-01,0.14489047548600606,0.8130238169715517,1.6667142992927928,2.343438114438737,3.0064047745295923,3.552338111968267
2014-03-01,0.13183684254947456,0.7295473657156292,1.5435157951555751,2.198657889115184,2.8530263147856054,3.4148263303857087
2014-04-01,0.13551428594759532,0.8442523763293314,1.6674428497041982,2.2737809362865624,2.852161907014392,3.355066662742978
2014-05-01,0.10657619046313413,0.8999952361697242,1.7373000099545437,2.3095428375970743,2.826785723368327,3.2645952588035945
2014-06-01,0.09481428563594814,0.8358809465453738,1.620076173827762,2.1602237905774806,2.6597047533307756,3.1009904657091414
